bullwaves_user,bullwaves_id,from_affiliate_id,to_affiliate_id,comment,created_on,created_by,admin_only,affiliateid
bullwaves-386986,386986,2287,35224,"User bullwaves-386986 was moved from affiliate 2287 to  affiliate 35224  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/22/2025 8:21:55 AM,SONJA,Yes,35224
bullwaves-386740,386740,35138,35256,"User bullwaves-386740 was moved from affiliate 35138 to  affiliate 35256  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 1:37:33 PM,Partners,Yes,35256
bullwaves-374672,374672,2287,35197,"User bullwaves-374672 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 8:58:58 AM,SONJA,Yes,35197
bullwaves-393788,393788,2287,35197,"User bullwaves-393788 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:51:52 AM,SONJA,Yes,35197
bullwaves-231021,231021,35272,35197,"User bullwaves-231021 was moved from affiliate 35272 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:48:30 AM,SONJA,Yes,35197
bullwaves-365125,365125,2287,35197,"User bullwaves-365125 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:47:12 AM,SONJA,Yes,35197
bullwaves-365125,365125,2287,35197,"User bullwaves-365125 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:47:11 AM,SONJA,Yes,2287
bullwaves-328007,328007,2287,35197,"User bullwaves-328007 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:46:42 AM,SONJA,Yes,35197
bullwaves-395983,395983,2287,35197,"User bullwaves-395983 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:44:04 AM,SONJA,Yes,35197
bullwaves-397121,397121,2287,35272,"User bullwaves-397121 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/21/2025 7:07:03 AM,SONJA,Yes,35272
bullwaves-394745,394745,2287,35302,"User bullwaves-394745 was moved from affiliate 2287 to  affiliate 35302  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/17/2025 10:53:34 AM,Partners,Yes,35302
bullwaves-392573,392573,2287,35228,"User bullwaves-392573 was moved from affiliate 2287 to  affiliate 35228  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/16/2025 12:07:29 PM,SONJA,Yes,35228
bullwaves-281741,281741,2287,35270,"User bullwaves-281741 was moved from affiliate 2287 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/16/2025 11:20:54 AM,Partners,Yes,35270
bullwaves-392139,392139,2287,35180,"User bullwaves-392139 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/15/2025 2:50:22 PM,SONJA,Yes,35180
bullwaves-237617,237617,2287,35197,"User bullwaves-237617 was moved from affiliate 2287 to  affiliate 35197  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/15/2025 2:18:35 PM,SONJA,Yes,35197
bullwaves-275070,275070,35270,35256,"User bullwaves-275070 was moved from affiliate 35270 to  affiliate 35256  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/14/2025 10:50:38 AM,SONJA,Yes,35256
bullwaves-383101,383101,2287,35228,"User bullwaves-383101 was moved from affiliate 2287 to  affiliate 35228  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/11/2025 5:33:56 AM,SONJA,Yes,35228
bullwaves-351352,351352,2287,35180,"User bullwaves-351352 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/9/2025 7:09:25 AM,SONJA,Yes,35180
bullwaves-376213,376213,2287,35224,"User bullwaves-376213 was moved from affiliate 2287 to  affiliate 35224  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/9/2025 7:08:33 AM,SONJA,Yes,35224
bullwaves-364285,364285,2287,35290,"User bullwaves-364285 was moved from affiliate 2287 to  affiliate 35290  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 8:18:47 PM,Partners,Yes,35290
bullwaves-252270,252270,2287,35272,"User bullwaves-252270 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 8:16:11 PM,Partners,Yes,35272
bullwaves-366532,366532,2287,35272,"User bullwaves-366532 was moved from affiliate 2287 to  affiliate 35272  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 4:31:59 PM,SONJA,Yes,35272
bullwaves-375615,375615,35197,35180,"User bullwaves-375615 was moved from affiliate 35197 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 3:27:09 PM,SONJA,Yes,35180
bullwaves-372621,372621,2287,35290,"User bullwaves-372621 was moved from affiliate 2287 to  affiliate 35290  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 6:29:44 AM,Partners,Yes,35290
bullwaves-371531,371531,2287,35290,"User bullwaves-371531 was moved from affiliate 2287 to  affiliate 35290  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 6:28:50 AM,Partners,Yes,35290
bullwaves-372268,372268,2287,35290,"User bullwaves-372268 was moved from affiliate 2287 to  affiliate 35290  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 6:27:32 AM,Partners,Yes,35290
bullwaves-371505,371505,2287,35290,"User bullwaves-371505 was moved from affiliate 2287 to  affiliate 35290  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 6:26:31 AM,Partners,Yes,35290
bullwaves-315444,315444,35290,35281,"User bullwaves-315444 was moved from affiliate 35290 to  affiliate 35281  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/7/2025 6:21:41 AM,Partners,Yes,35281
bullwaves-107856,107856,35197,35270,"User bullwaves-107856 was moved from affiliate 35197 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/2/2025 7:37:25 PM,Partners,Yes,35270
bullwaves-358119,358119,2287,35180,"User bullwaves-358119 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/2/2025 3:10:15 PM,SONJA,Yes,35180
bullwaves-357728,357728,2287,35227,"User bullwaves-357728 was moved from affiliate 2287 to  affiliate 35227  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/2/2025 2:55:42 PM,SONJA,Yes,35227
bullwaves-365952,365952,2287,35256,"User bullwaves-365952 was moved from affiliate 2287 to  affiliate 35256  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/2/2025 1:16:39 PM,Partners,Yes,35256
bullwaves-338472,338472,2287,35112,"User bullwaves-338472 was moved from affiliate 2287 to  affiliate 35112  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/2/2025 8:52:18 AM,SONJA,Yes,35112
bullwaves-322105,322105,2287,35254,"User bullwaves-322105 was moved from affiliate 2287 to  affiliate 35254  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",7/1/2025 9:34:46 AM,Partners,Yes,35254
bullwaves-349789,349789,2287,35290,"User bullwaves-349789 was moved from affiliate 2287 to  affiliate 35290  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",6/26/2025 4:19:40 PM,Partners,Yes,35290
bullwaves-352224,352224,2287,35180,"User bullwaves-352224 was moved from affiliate 2287 to  affiliate 35180  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",6/26/2025 9:01:53 AM,SONJA,Yes,35180
bullwaves-168466,168466,35198,35270,"User bullwaves-168466 was moved from affiliate 35198 to  affiliate 35270  With settings : Move media report stats , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",6/25/2025 12:11:39 PM,Partners,Yes,35270
bullwaves-349467,349467,2287,35060,"User bullwaves-349467 was moved from affiliate 2287 to  affiliate 35060  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",6/25/2025 8:41:44 AM,SONJA,Yes,35060
bullwaves-349467,349467,2287,35060,"User bullwaves-349467 was moved from affiliate 2287 to  affiliate 35060  With settings : Move media report stats , Move pre calculated commissions , Apply destination affiliate Revshare settings , Apply destination affiliate CPA Qualification",6/25/2025 8:41:43 AM,SONJA,Yes,2287
